Image,Flow,FlowRGB,GtMask,Sequence,Dino
FBMS/FBMS_clean/JPEGImages/marple13/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00020.flo.png,FBMS/FBMS_clean/Annotations/marple13/00020.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00020.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple13/00030.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00030.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00030.flo.png,FBMS/FBMS_clean/Annotations/marple13/00030.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00030.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple13/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00040.flo.png,FBMS/FBMS_clean/Annotations/marple13/00040.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00040.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple13/00050.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00050.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00050.flo.png,FBMS/FBMS_clean/Annotations/marple13/00050.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00050.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/marple13/00075.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/marple13/00075.flo,,FBMS/FBMS_clean/Annotations/marple13/00075.png,marple13,FBMS/FBMS_clean/DINO/dino_vits8//marple13/00075.jpg_175x225.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00001.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00001.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00001.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00020.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00020.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00020.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00040.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00040.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00040.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00060.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00060.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00060.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00060.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00060.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00080.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00080.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00080.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00080.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00080.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00100.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00100.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00100.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00120.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00120.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00120.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00120.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00120.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00140.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00140.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00140.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00140.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00140.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00160.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00160.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00160.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00160.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00160.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00180.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00180.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00180.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00180.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00180.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00200.flo.png,FBMS/FBMS_clean/Annotations/meerkats01/00200.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00200.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/meerkats01/00220.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/meerkats01/00220.flo,,FBMS/FBMS_clean/Annotations/meerkats01/00220.png,meerkats01,FBMS/FBMS_clean/DINO/dino_vits8//meerkats01/00220.jpg_169x300.npy
FBMS/FBMS_clean/JPEGImages/people04/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00001.flo.png,FBMS/FBMS_clean/Annotations/people04/00001.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00001.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00020.flo.png,FBMS/FBMS_clean/Annotations/people04/00020.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00020.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00040.flo.png,FBMS/FBMS_clean/Annotations/people04/00040.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00040.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00060.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00060.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00060.flo.png,FBMS/FBMS_clean/Annotations/people04/00060.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00060.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00080.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00080.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00080.flo.png,FBMS/FBMS_clean/Annotations/people04/00080.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00080.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00100.flo.png,FBMS/FBMS_clean/Annotations/people04/00100.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00100.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00120.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00120.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00120.flo.png,FBMS/FBMS_clean/Annotations/people04/00120.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00120.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00140.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00140.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00140.flo.png,FBMS/FBMS_clean/Annotations/people04/00140.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00140.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00160.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00160.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00160.flo.png,FBMS/FBMS_clean/Annotations/people04/00160.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00160.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00180.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00180.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00180.flo.png,FBMS/FBMS_clean/Annotations/people04/00180.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00180.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00200.flo.png,FBMS/FBMS_clean/Annotations/people04/00200.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00200.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00220.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00220.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00220.flo.png,FBMS/FBMS_clean/Annotations/people04/00220.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00220.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00240.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00240.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00240.flo.png,FBMS/FBMS_clean/Annotations/people04/00240.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00240.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00260.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00260.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00260.flo.png,FBMS/FBMS_clean/Annotations/people04/00260.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00260.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00280.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00280.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00280.flo.png,FBMS/FBMS_clean/Annotations/people04/00280.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00280.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00300.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00300.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00300.flo.png,FBMS/FBMS_clean/Annotations/people04/00300.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00300.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people04/00320.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people04/00320.flo,,FBMS/FBMS_clean/Annotations/people04/00320.png,people04,FBMS/FBMS_clean/DINO/dino_vits8//people04/00320.jpg_200x320.npy
FBMS/FBMS_clean/JPEGImages/people05/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00001.flo.png,FBMS/FBMS_clean/Annotations/people05/00001.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00001.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00020.flo.png,FBMS/FBMS_clean/Annotations/people05/00020.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00020.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00040.flo.png,FBMS/FBMS_clean/Annotations/people05/00040.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00040.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00060.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00060.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00060.flo.png,FBMS/FBMS_clean/Annotations/people05/00060.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00060.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00080.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00080.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00080.flo.png,FBMS/FBMS_clean/Annotations/people05/00080.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00080.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00100.flo.png,FBMS/FBMS_clean/Annotations/people05/00100.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00100.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00120.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00120.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00120.flo.png,FBMS/FBMS_clean/Annotations/people05/00120.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00120.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00140.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00140.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00140.flo.png,FBMS/FBMS_clean/Annotations/people05/00140.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00140.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00160.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00160.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00160.flo.png,FBMS/FBMS_clean/Annotations/people05/00160.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00160.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00180.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00180.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00180.flo.png,FBMS/FBMS_clean/Annotations/people05/00180.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00180.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00200.flo.png,FBMS/FBMS_clean/Annotations/people05/00200.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00200.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00220.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00220.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00220.flo.png,FBMS/FBMS_clean/Annotations/people05/00220.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00220.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00240.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00240.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00240.flo.png,FBMS/FBMS_clean/Annotations/people05/00240.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00240.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/people05/00260.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/people05/00260.flo,,FBMS/FBMS_clean/Annotations/people05/00260.png,people05,FBMS/FBMS_clean/DINO/dino_vits8//people05/00260.jpg_197x270.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00001.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00001.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00001.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00020.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00020.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00020.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00040.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00040.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00040.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00060.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00060.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00060.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00060.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00060.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00080.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00080.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00080.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00080.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00080.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00100.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00100.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00100.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00120.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00120.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00120.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00120.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00120.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00140.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00140.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00140.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00140.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00140.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00160.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00160.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00160.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00160.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00160.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00180.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00180.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00180.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00180.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00180.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00200.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00200.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00200.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00220.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00220.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00220.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00220.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00220.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00240.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00240.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00240.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00240.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00240.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00260.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00260.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00260.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00260.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00260.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00280.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00280.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00280.flo.png,FBMS/FBMS_clean/Annotations/rabbits01/00280.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00280.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits01/00290.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits01/00290.flo,,FBMS/FBMS_clean/Annotations/rabbits01/00290.png,rabbits01,FBMS/FBMS_clean/DINO/dino_vits8//rabbits01/00290.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00001.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00001.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00001.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00001.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00001.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00020.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00020.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00020.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00020.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00020.jpg_202x360.npy
